,time,text,url
972,Tue Oct 05 03:03:20 +0000 2021,#Blog: Why G-23 Cannot Dent The Gandhis For Now - by Aunindyo Chakravarty (@AunindyoC) https://t.co/4YLAiJnKPQ https://t.co/cgYzOYPjn1,https://www.ndtv.com/blog/blog-rahul-gandhi-is-right-to-ignore-g-23-for-now-2563478#pfrom=home-ndtv_topstories
973,Tue Oct 05 02:55:19 +0000 2021,Cruise ship raid case | Mumbai Narcotics Control Bureau has arrested two persons- one person who was detained durin… https://t.co/1m5FbXb6uU,https://twitter.com/i/web/status/1445221032747544582
974,Tue Oct 05 02:54:37 +0000 2021,"RT @ndtvfeed: Taiwan Asserts Need To Be On Alert To ""Over The Top"" China After Jet Incursion https://t.co/FrbUziLH3M https://t.co/9DWl89Ijzt",https://www.ndtv.com/world-news/taiwan-asserts-need-to-be-on-alert-to-over-the-top-china-after-jet-incursion-2564039
975,Tue Oct 05 02:53:57 +0000 2021,Facebook Says Cause Of 6-Hour Outage Was Faulty Configuration Changes https://t.co/wJUuaqHV8E https://t.co/cV7QrTe2Ta,https://ndtv.com/world-news/facebook-says-root-cause-of-6-hour-outage-was-faulty-configuration-changes-2564036
976,Tue Oct 05 02:52:26 +0000 2021,"""Sorry For Disruption"": Mark Zuckerberg After Largest #Facebook Outage

Read more: https://t.co/JjO84OWnuC https://t.co/PaCs6uXTsr",https://www.ndtv.com/world-news/sorry-for-disruption-says-mark-zuckerberg-after-largest-facebook-outage-2563993#pfrom=home-ndtv_bigstory
977,Tue Oct 05 02:44:19 +0000 2021,"WhatsApp ""Entirely Back Up And Running"", Says CEO https://t.co/qN4lXJFrd2 https://t.co/9YEUxc3LFu",https://ndtv.com/world-news/whatsapp-entirely-back-up-and-running-says-its-ceo-will-cathcart-2564029
978,Tue Oct 05 02:42:09 +0000 2021,"#LakhimpurKheri | Viral Video Appears To Show Farmers Being Run Over By SUV In UP District

Read more:… https://t.co/e148IN0FBC",https://twitter.com/i/web/status/1445217720006369280
979,Tue Oct 05 02:40:37 +0000 2021,RT @ndtvfeed: Chilli Peppers And Hugs: This Is What Inspired Nobel Medicine Prize Winners https://t.co/Z1w2GGICHO https://t.co/bb6yYdBwHm,https://www.ndtv.com/world-news/chilli-peppers-and-hugs-this-is-what-inspired-nobel-medicine-prize-winners-david-julius-and-ardem-patapoutian-2564030
980,Tue Oct 05 02:40:30 +0000 2021,"RT @ndtvfeed: With ""Strong"" Message On China, Biden Dials New Japan Prime Minister https://t.co/3ZwfzvLuL8 https://t.co/xLfzpVSiqE",https://www.ndtv.com/world-news/with-strong-message-on-china-us-president-joe-biden-dials-new-japan-prime-minister-fumio-kishida-2564025
981,Tue Oct 05 02:40:20 +0000 2021,"Preeti Chandra, Ramesh Chandra and Rajesh Malik to be produced before a Special Court by Enforcement Directorate to… https://t.co/aYolK6zNlI",https://twitter.com/i/web/status/1445217262466568196
982,Tue Oct 05 02:28:17 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/6WDDsfXhFH",http://ndtv.com
983,Tue Oct 05 02:23:00 +0000 2021,"RT @ndtvfeed: ""Catastrophe"": A Major Oil Spill In US' California Results In Dead Fish Piling https://t.co/ogQ68cLEPB https://t.co/82NMDbE7aD",https://www.ndtv.com/world-news/catastrophe-a-major-oil-spill-in-us-california-results-in-dead-fish-piling-2564024
984,Tue Oct 05 02:11:42 +0000 2021,Prime Minister Narendra Modi will inaugurate ‘Azadi@75 – New Urban India: Transforming Urban Landscape’ Conference-… https://t.co/hRbfcDGLno,https://twitter.com/i/web/status/1445210054400126982
985,Tue Oct 05 01:58:48 +0000 2021,"Viral Video Appears To Show Farmers Being Run Over By SUV In UP District

https://t.co/sSmtgcQ5bf https://t.co/jFpFVOywKW",https://www.ndtv.com/india-news/viral-video-appears-to-show-farmers-being-run-over-by-suv-in-up-district-2564011
986,Tue Oct 05 01:55:27 +0000 2021,"#Mumbai | From classes 8 to 10 - A total of 30,250 students, 4776 teachers, and 875 teaching staff in 755 BMC schoo… https://t.co/TouvOtl0tB",https://twitter.com/i/web/status/1445205966618705922
987,Tue Oct 05 01:53:27 +0000 2021,"Blog: Rahul Gandhi Is Right To Ignore G-23 - For Now

https://t.co/eLloioGCr9 https://t.co/9HfsmmAa32",https://www.ndtv.com/blog/blog-rahul-gandhi-is-right-to-ignore-g-23-for-now-2563478
988,Tue Oct 05 01:13:17 +0000 2021,"Lakhimpur row | Congress supporters stage protest, demand ""release of Priyanka Gandhi Vadra"" outside PAC guest hous… https://t.co/lE2Scre8TB",https://twitter.com/i/web/status/1445195352697569284
989,Tue Oct 05 01:10:10 +0000 2021,RT @ndtvfeed: Farmer Leader Detained On Way To Violence-Hit UP District Released https://t.co/8sXFLo5syD https://t.co/wkmf2HYjvW,https://www.ndtv.com/india-news/farmer-leader-gurnam-singh-charuni-detained-on-way-to-violence-hit-ups-lakhimpur-kheri-released-2563947
990,Tue Oct 05 01:09:27 +0000 2021,"RT @ndtvfeed: ""Sorry For Disruption"": Mark Zuckerberg After Largest Facebook Outage https://t.co/WhcXVKIhti https://t.co/4tlaoci7pH",https://www.ndtv.com/world-news/sorry-for-the-disruption-says-zuckerberg-as-fb-whatsapp-services-return-online-2563993
991,Tue Oct 05 01:08:31 +0000 2021,RT @ndtvfeed: LIVE Updates: India's Covid Active Caseload Stands At 2.64 Lakh https://t.co/eutm481Syn https://t.co/jgKuHsYtUH,https://www.ndtv.com/india-news/coronavirus-india-live-updates-indias-covid-active-caseload-stands-at-2-64-lakh-2563969
992,Tue Oct 05 01:07:35 +0000 2021,RT @ndtvfeed: Global Warming Kills 14 Per Cent Of World's Corals In A Decade: Survey https://t.co/OORlSJqVaQ https://t.co/9a2GyeIA0D,https://www.ndtv.com/world-news/global-warming-kills-14-per-cent-of-worlds-corals-in-a-decade-survey-2563992
993,Tue Oct 05 01:06:38 +0000 2021,RT @ndtvfeed: Exposure To Extreme Heat Due To Global Warming Threatening Cities: Study https://t.co/TkoOOxrjtl https://t.co/qywLXDcQXC,https://www.ndtv.com/world-news/exposure-to-extreme-heat-due-to-global-warming-threatening-cities-study-2563972
994,Tue Oct 05 01:05:34 +0000 2021,"RT @ndtvfeed: Case Against 36 Teachers In Assam Who Got Jobs With ""Forged"" Certificates https://t.co/XIjEwYjr8b https://t.co/PzrNU6tGlS",https://www.ndtv.com/india-news/case-against-36-teachers-in-assam-who-got-jobs-with-forged-certificates-2563966
995,Tue Oct 05 01:04:47 +0000 2021,RT @ndtvfeed: Taliban Say Graduates Of 2000-2020 Of No Use: Report https://t.co/IVdC41zM2A https://t.co/TJZ2ODydHL,https://www.ndtv.com/world-news/taliban-say-school-graduates-of-2000-2020-of-no-use-report-2563952
996,Tue Oct 05 01:03:51 +0000 2021,"RT @ndtvfeed: Chinese Military Activity Near Taiwan Provocative, Says US https://t.co/44kHiv6Kpx https://t.co/aCTNrEWOed",https://www.ndtv.com/world-news/chinese-military-activity-near-taiwan-provocative-says-us-2563964
997,Tue Oct 05 01:02:57 +0000 2021,RT @ndtvfeed: Self-Regulation In Social Media Not Working: White House https://t.co/qwxM9RYFlZ https://t.co/DLujqPzO2L,https://www.ndtv.com/world-news/self-regulation-in-social-media-not-working-white-house-2563963
998,Tue Oct 05 01:02:18 +0000 2021,RT @ndtvfeed: ISIS Claims Responsibility For Kabul Mosque Blast https://t.co/AW7UZKjPfi https://t.co/gWF4ZjRFR3,https://www.ndtv.com/world-news/isis-claims-responsibility-for-kabul-mosque-blast-2563962
999,Tue Oct 05 01:01:21 +0000 2021,"RT @ndtvfeed: Pfizer Vaccine Prevents Severe Covid For At Least 6 Months, Shows Study https://t.co/RUesQY1jPi https://t.co/sAg9rACRzZ",https://www.ndtv.com/world-news/pfizer-vaccine-prevents-severe-covid-19-for-at-least-6-months-shows-study-2563957
1000,Tue Oct 05 01:00:35 +0000 2021,RT @ndtvfeed: Outage Monitoring Site Says Facebook Outage Biggest In History: Report https://t.co/V4lRCxbKGB https://t.co/Hr7GzthUKs,https://www.ndtv.com/world-news/downdetector-internet-monitoring-site-says-facebook-outage-biggest-in-history-2563954
1001,Tue Oct 05 00:59:53 +0000 2021,RT @ndtvfeed: Suvendu Adhikari Slams Mamata Banerjee Over Remark On UP Violence https://t.co/kTXFmQV1db https://t.co/JiIerzNC2U,https://www.ndtv.com/india-news/she-made-bengal-killing-hub-suvendu-adhikari-slams-mamata-banerjee-over-remark-on-up-violence-2563951
1002,Tue Oct 05 00:58:53 +0000 2021,"RT @ndtvfeed: Man Stabbed To Death In Delhi Over Rs 300 Loan, 5 Arrested: Police https://t.co/ZjysXyIk37 https://t.co/LZZCOh6ZJm",https://www.ndtv.com/delhi-news/man-stabbed-to-death-in-delhis-anand-parbat-over-rs-300-loan-5-arrested-police-2563949
1003,Tue Oct 05 00:58:19 +0000 2021,RT @ndtvfeed: Mark Zuckerberg Loses $6 Billion In Hours After Facebook Outage https://t.co/8nJBGNoUsx https://t.co/vsXK1TfTGw,https://www.ndtv.com/world-news/mark-zuckerberg-loses-6-billion-in-hours-after-facebook-outage-2563946
1004,Tue Oct 05 00:57:17 +0000 2021,"RT @ndtvfeed: Series Of ""Shri Ramayana Yatra Train Tours"" Planned By Indian Railways https://t.co/j2vuKVB9tW https://t.co/qNzVh4303s",https://www.ndtv.com/india-news/series-of-shri-ramayana-yatra-train-tours-planned-by-indian-railways-2563944
1005,Tue Oct 05 00:56:36 +0000 2021,RT @ndtvfeed: 40-Member Group Of Mostly Indians Wins $2.72 Million Lottery In UAE https://t.co/dVuVT1uFBx https://t.co/s9ERBMK8aQ,https://www.ndtv.com/indians-abroad/40-member-group-of-mostly-indians-wins-2-72-million-lottery-in-uae-report-2563941
1006,Tue Oct 05 00:55:26 +0000 2021,RT @ndtvfeed: Olympian Sushil Kumar Seeks Bail In Chhatrasal Stadium Murder Case https://t.co/2k5WRRMgK7 https://t.co/nsq2TN8olE,https://www.ndtv.com/india-news/olympian-sushil-kumar-seeks-bail-in-chhatrasal-stadium-murder-case-2563940
1007,Tue Oct 05 00:53:31 +0000 2021,RT @ndtvfeed: Eerie Silence Envelops Villages Of Two Farmers Killed In UP Violence https://t.co/GN0hmdJ9xc https://t.co/jnAGRa7YQt,https://www.ndtv.com/india-news/eerie-silence-envelops-bahraich-villages-of-two-farmers-killed-in-up-violence-2563939
1008,Tue Oct 05 00:53:17 +0000 2021,RT @ndtvfeed: Weekly Global Covid Deaths Lowest In Nearly A Year: Report https://t.co/AyRyKqR8hI https://t.co/Rilc2BO48v,https://www.ndtv.com/world-news/weekly-global-covid-deaths-lowest-in-nearly-a-year-report-2563930
1009,Tue Oct 05 00:51:42 +0000 2021,RT @ndtvfeed: Russia Develops Software For Monitoring 'Deviant' Social Media Behaviour https://t.co/4dqv7f41pe https://t.co/dJZaVcZcrn,https://www.ndtv.com/world-news/russia-develops-software-for-monitoring-deviant-social-media-behaviour-2563928
1010,Tue Oct 05 00:51:37 +0000 2021,"RT @ndtvfeed: ""State-Sponsored Violence"": Asaduddin Owaisi On UP Violence https://t.co/T4MZegcFnc https://t.co/H3Byyniwz3",https://www.ndtv.com/india-news/aimim-leader-asaduddin-owaisi-terms-ups-lakhimpur-kheri-incident-as-state-sponsored-violence-2563929
1011,Tue Oct 05 00:50:32 +0000 2021,"RT @ndtvfeed: Bihar Chief Minister Expects ""Appropriate Action"" On UP Violence https://t.co/C8ss7wT3Jt https://t.co/HafxleFMPV",https://www.ndtv.com/india-news/lakhimpur-kheri-violence-bihar-chief-minister-expects-appropriate-action-on-uttar-pradesh-violence-2563831
1012,Tue Oct 05 00:49:54 +0000 2021,RT @ndtvfeed: Jharkhand Ex-Chief Minister's Aide Seeks Bail In Sexual Exploitation Case https://t.co/vA8TDbzmar https://t.co/fDjFHhX7fT,https://www.ndtv.com/india-news/rape-accused-jharkhand-bjp-leader-sunil-tiwary-moves-hc-for-bail-2563865
1013,Tue Oct 05 00:33:14 +0000 2021,RT @ndtvfeed: Most Chhattisgarh Congress MLAs Camping In Delhi Return To Raipur https://t.co/GFygqr7w8p https://t.co/9R7CYWwKWE,https://www.ndtv.com/india-news/most-chhattisgarh-congress-mlas-camping-in-delhi-return-to-raipur-2563764
1014,Mon Oct 04 23:30:00 +0000 2021,"Giant Comet Headed Towards Solar System, One of the Largest Ever Seen
https://t.co/46uCQ7NkHs https://t.co/omBcdzE5oK",https://gadgets.ndtv.com/science/news/comet-bernardinelli-bernstein-bb-solar-system-largest-ever-seen-2031-date-reach-2562942
1015,Mon Oct 04 22:30:00 +0000 2021,"#PandoraPapers Leak: The Biggest Reveals So Far 
https://t.co/zKds5oWZof https://t.co/X6JGxyEnIn",https://www.ndtv.com/world-news/pandora-papers-leak-jordan-king-pandora-paper-leak-imran-khan-tony-blair-the-biggest-revelations-from-the-pandora-papers-leak-2562925
1016,Mon Oct 04 21:30:00 +0000 2021,"Merck's New #Covid19 Pill Raises Hopes For Nations Struggling To Vaccinate
https://t.co/rxxye3Ghnv https://t.co/kiKE1IZU3O",https://www.ndtv.com/world-news/coronavirus-mercks-new-covid-pill-raises-hopes-for-nations-struggling-to-vaccinate-2562874
1017,Mon Oct 04 20:30:00 +0000 2021,"Priyanka Gandhi to NDTV: I'm Arrested But Minister's Son Is Free
https://t.co/3Zb5tqIzVR https://t.co/hahr82lJN2",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-speaks-to-ndtv-on-arrest-in-up-i-was-manhandled-pushed-and-shoved-papers-not-shown-2563115
1018,Mon Oct 04 19:30:00 +0000 2021,"Murder Case Against Union Minister's Son, Others In #LakhimpurKheri Violence
https://t.co/EqlmjfoZLx https://t.co/fCVvUGDUdy",https://www.ndtv.com/india-news/lakhimpur-kheri-up-police-files-case-against-union-ministers-son-14-others-over-death-of-8-including-4-farmers-in-violence-on-sunday-2562832
1019,Mon Oct 04 18:34:34 +0000 2021,RT @ndtvfeed: Planning Law To Use Sound Of Instruments For Car Horns: Nitin Gadkari https://t.co/MGcXBlVP7X https://t.co/Vn622OfcBi,https://www.ndtv.com/india-news/planning-law-to-use-sound-of-indian-musical-instruments-only-for-horns-of-vehicles-gadkari-2563810
1020,Mon Oct 04 18:32:34 +0000 2021,".@OnReality_Check | ""Union Minister spoke about migrant farmers of Terai region (Uttarakhand) and said that they we… https://t.co/D1loI8Mobz",https://twitter.com/i/web/status/1445094509356863491
1021,Mon Oct 04 18:30:42 +0000 2021,UP Violence Will End Yogi Government: Congress's Deepender Singh Hooda https://t.co/M4949UE6c5 https://t.co/4UqEcfhJXo,https://ndtv.com/india-news/up-violence-will-end-yogi-government-congresss-deepender-singh-hooda-2563917
1022,Mon Oct 04 18:28:50 +0000 2021,".@OnReality_Check | ""Our PM who would tweet on the thumb injury of Shikhar Dhawan is twiddling his thumbs, not firi… https://t.co/HLeaNROyb3",https://twitter.com/i/web/status/1445093571359428611
1023,Mon Oct 04 18:26:07 +0000 2021,".@OnReality_Check | ""ML Khattar's statement was made in humour. It is being misconstrued. It was meant to say gathe… https://t.co/mXmy3oiRqt",https://twitter.com/i/web/status/1445092885410377736
1024,Mon Oct 04 18:25:10 +0000 2021,"""Statements made by Haryana Chief Minister or by the Junior Home Minister are extraordinarily provocative. They can… https://t.co/HvBllhsLlM",https://twitter.com/i/web/status/1445092649778647040
1025,Mon Oct 04 18:23:18 +0000 2021,".@OnReality_Check | Despite a murder charge, the Union Minister's son has not been arrested and despite 'hate' spee… https://t.co/YwekfWYuzp",https://twitter.com/i/web/status/1445092180104650759
1026,Mon Oct 04 18:21:19 +0000 2021,RT @ndtvfeed: Supreme Court Permits Student Expelled For Anti-CAA Protest To Take Exams https://t.co/y76zZIGcmj https://t.co/JQ9xReZTgK,https://www.ndtv.com/india-news/anti-citizenship-amendment-act-protest-supreme-court-permits-student-expelled-for-anti-caa-protest-to-take-exams-2563765
1027,Mon Oct 04 18:20:53 +0000 2021,70% Of India's Adult Population Vaccinated With 1st Dose: Health Minister https://t.co/T4gD8ON2Zo https://t.co/0jIliZWiPE,https://ndtv.com/india-news/covid-19-70-of-indias-adult-population-vaccinated-with-1st-dose-health-minister-mansukh-mandaviya-2563891
1028,Mon Oct 04 18:09:35 +0000 2021,"RT @ndtvfeed: UK Nurse Pleads ""Not Guilty"" To Murder Of Eight Babies https://t.co/SJOfhKEQEK https://t.co/leD1JlFJtd",https://www.ndtv.com/world-news/uk-nurse-lucy-letby-pleads-not-guilty-to-murder-of-eight-babies-2563887
1029,Mon Oct 04 18:03:22 +0000 2021,"RT @ndtvfeed: 7 Cheated Of Nearly Rs 39 Lakh Over Jobs Through ""Ministry Quota"" Promise https://t.co/QWoi5G4hOA https://t.co/TTBOgGHnH6",https://www.ndtv.com/india-news/maharashtra-7-cheated-of-nearly-rs-39-lakh-over-jobs-through-ministry-quota-promise-2563749
1030,Mon Oct 04 18:03:18 +0000 2021,RT @ndtvfeed: PM To Address Event On Rural Land Ownership Scheme On October 6: Minister https://t.co/veF5A4ws95 https://t.co/gfESZbf0er,https://www.ndtv.com/india-news/pm-narendra-modi-to-virtually-address-event-on-rural-land-ownership-scheme-on-october-6-says-kamal-patel-2563752
1031,Mon Oct 04 17:51:20 +0000 2021,"""Hello Literally Everyone"": Twitter, Google Take Swipe At WhatsApp Outage https://t.co/7XG9mgdvWj https://t.co/cEDTs7OqGX",https://ndtv.com/india-news/hello-literally-everyone-twitter-google-take-swipe-at-whatsapp-outage-2563878
1032,Mon Oct 04 17:50:10 +0000 2021,Punjab Chief Minister Denied Permission For Visit To UP's Lakhimpur Kheri https://t.co/fbQJzuZOCF https://t.co/9EyeJ2k0DR,https://ndtv.com/india-news/punjab-chief-minister-charanjit-singh-channi-denied-permission-for-visit-to-ups-lakhimpur-kheri-after-violence-2563876
1033,Mon Oct 04 17:49:39 +0000 2021,RT @ndtvfeed: Sri Lanka Indicts ISIS Mastermind Over 2019 Easter Sunday Bombings https://t.co/XfObP0i4ha https://t.co/ABN3jcONJf,https://www.ndtv.com/world-news/sri-lanka-indicts-isis-mastermind-over-2019-easter-sunday-bombings-2563869
1034,Mon Oct 04 17:49:32 +0000 2021,RT @ndtvfeed: Defence Ministry's New Website For Republic Day Celebrations Next Year https://t.co/H7yzOE97ob https://t.co/AIOaFCYjon,https://www.ndtv.com/india-news/defence-ministry-comes-out-with-new-website-on-r-day-celebrations-next-year-2563737
1035,Mon Oct 04 17:49:26 +0000 2021,"RT @ndtvfeed: Determined To Fulfill Duty, Virus Fight ""Top Priority"": Japan's New PM https://t.co/zq32fUN8k6 https://t.co/OnFsttw5Gk",https://www.ndtv.com/world-news/determined-to-fulfill-duty-virus-fight-top-priority-japans-new-prime-minister-fumio-kishida-2563860
1036,Mon Oct 04 17:32:26 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/i3jaXtbct5",http://ndtv.com
1037,Mon Oct 04 17:28:16 +0000 2021,"#FarmersProtest Outside Haryana Chief Minister's Home At Night 

Read more: https://t.co/zdyL4o7SwB https://t.co/eXXOyBQRwD",https://ndtv.com/india-news/farmers-outside-haryana-chief-ministers-home-at-night-demand-leaders-release-2563853
1038,Mon Oct 04 17:26:52 +0000 2021,RT @ndtvfeed: Global Leaders Scramble To Limit 'Pandora Papers' Damage https://t.co/NRlsBVwTNX https://t.co/4q7rjb1wK1,https://www.ndtv.com/world-news/global-leaders-scramble-to-limit-pandora-papers-damage-2563826
1039,Mon Oct 04 17:26:33 +0000 2021,"""Not A Terrorist,"" Sharjeel Imam, Charged With Sedition, Tells Court https://t.co/d13o93ey88 https://t.co/uflprJ1qQK",https://ndtv.com/india-news/not-a-terrorist-sharjeel-imam-charged-with-sedition-tells-court-2563682
1040,Mon Oct 04 17:26:14 +0000 2021,India Commits To Protecting Sri Lankan Tamils Through 13th Amendment https://t.co/9sOVXDOh3u https://t.co/1RG44MX5S4,https://ndtv.com/india-news/india-commits-to-protecting-sri-lankan-tamil-minority-through-13th-amendment-foreign-secretary-harsh-vardhan-shringla-2563693
1041,Mon Oct 04 17:25:44 +0000 2021,"RT @ndtvfeed: US To Have ""Frank Conversations"" With China On Trade https://t.co/TQOVYB4ffp https://t.co/xupreELMAy",https://www.ndtv.com/world-news/us-to-have-frank-conversations-with-china-on-trade-2563838
1042,Mon Oct 04 17:10:11 +0000 2021,RT @ndtvfeed: India's 'Everest Twins' Summit Swiss Alps In Women-Only Peak Challenge https://t.co/l92HYlPWst https://t.co/Mdnuu7q6tZ,https://www.ndtv.com/india-news/indias-everest-twins-tashi-malik-nungshi-malik-summit-the-swiss-alps-in-women-only-peak-challenge-2563742
1043,Mon Oct 04 17:03:33 +0000 2021,"#LeftRightCentre | Dr Abhishek Singhvi (@DrAMSinghvi), Congress MP, on the right of democratic protest https://t.co/mHgWiEoFm0",
1044,Mon Oct 04 17:01:05 +0000 2021,RT @ndtvfeed: World Airlines Commit To Net Zero Carbon Emissions By 2050 https://t.co/MVe3J5R8yG https://t.co/LfDEZ5V5hz,https://www.ndtv.com/world-news/world-airlines-in-iata-commit-to-net-zero-carbon-emissions-by-2050-2563792
1045,Mon Oct 04 17:01:02 +0000 2021,"RT @ndtvfeed: Vaccinated Indians Not Covered Under UK's ""Simplified"" Travel Rules https://t.co/COUiuIdwa3 https://t.co/Me6BG15MuD",https://www.ndtv.com/world-news/vaccinated-indians-not-covered-under-uks-simplified-travel-rules-2563817
1046,Mon Oct 04 17:00:54 +0000 2021,RT @ndtvfeed: Will Pass Orders On Registration Of Muslim Marriages: Delhi To High Court https://t.co/XLtlJGKrtE https://t.co/vzPpzqxjK3,https://www.ndtv.com/india-news/will-pass-instructions-on-registration-of-muslim-marriages-delhi-govt-to-hc-2563640
1047,Mon Oct 04 17:00:42 +0000 2021,"#NEET PG Superspeciality: Centre Says Will Defer Exam By 2 Months

Read more: https://t.co/cHPrQ5VnV7 https://t.co/JnVZJ8yCGQ",https://www.ndtv.com/india-news/neet-pg-superspeciality-centre-says-will-defer-exam-by-2-months-for-students-to-prepare-for-revised-question-paper-pattern-2563723#pfrom=home-ndtv_topstories
1048,Mon Oct 04 16:58:44 +0000 2021,"No Bail For Shah Rukh Khan's Son Aryan In Drugs Case

Read more: https://t.co/M6hNSW4w02 https://t.co/wPG8hmgWvd",https://www.ndtv.com/india-news/shah-rukh-khans-son-aryan-sent-to-narcotics-agencys-custody-till-thursday-2563483#pfrom=home-ndtv_bigstory
1049,Mon Oct 04 16:56:44 +0000 2021,"'Pandora Papers' On Wealth Stashed Abroad Will Be Investigated: Centre

Read more: https://t.co/9W1fr6zxRo https://t.co/l8N6TSoh9S",https://www.ndtv.com/india-news/pandora-papers-leaks-on-wealth-stashed-abroad-will-be-investigated-government-2563528#pfrom=home-ndtv_topstories
1050,Mon Oct 04 16:53:39 +0000 2021,"Supreme Court To Farmers On UP Violence: ""Can't Protest When...""

Read more: https://t.co/9Ycjvkm2Cd https://t.co/2wlk2lgsn6",https://www.ndtv.com/india-news/supreme-courts-rebuke-to-farmers-on-protests-you-cant-protest-when-matter-is-already-before-court-2563158
1051,Mon Oct 04 16:51:52 +0000 2021,"#WhatsApp, #Instagram, #Facebook Down Globally

NDTV's Roobina Mongia reports https://t.co/giKxhc8OiJ",
1052,Mon Oct 04 16:42:37 +0000 2021,"#LakhimpurKheri | Murder case filed against Union minister Ajay Mishra's son, Ashish Mishra, who, the farmers alleg… https://t.co/xZ0OjPmfbP",https://twitter.com/i/web/status/1445066842037317635
1053,Mon Oct 04 16:32:58 +0000 2021,"""We’re aware that some people are having trouble accessing our apps and products. We’re working to get things back… https://t.co/QksGJFlDAr",https://twitter.com/i/web/status/1445064411656310787
1054,Mon Oct 04 16:31:35 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/ZE4RTtontP",http://ndtv.com
1055,Mon Oct 04 16:29:28 +0000 2021,"RT @ndtvfeed: ""Historic Partnership"" Will Help Face Challenges: Biden To Japanese PM https://t.co/yHKRuyFBPv https://t.co/N3Il7XRHT8",https://www.ndtv.com/world-news/us-president-joe-biden-to-new-japanese-pm-fumio-kishida-historic-partnership-will-help-face-challenges-2563795
1056,Mon Oct 04 16:29:17 +0000 2021,RT @ndtvfeed: Rajasthan Education Board Junks Allegations Of Teachers' Exam Paper Leak https://t.co/q0lQkVyXLK https://t.co/AwtY1g6W2Y,https://www.ndtv.com/india-news/reet-rajasthan-education-board-junks-allegations-of-teachers-exam-paper-leak-2563616
1057,Mon Oct 04 16:28:59 +0000 2021,RT @ndtvfeed: EU Drug Watchdog Approves Pfizer Booster Covid Vaccine For All Adults https://t.co/h8FRHbv6ch https://t.co/Nto7J1sU4f,https://www.ndtv.com/world-news/eu-drug-watchdog-approves-pfizer-booster-covid-vaccine-for-people-aged-18-and-above-2563774
1058,Mon Oct 04 16:28:29 +0000 2021,"#LeftRightCentre | ""We have constitutional rights allowing us to assemble peacefully, move freely. You can't create… https://t.co/GQZDNcy1iu",https://twitter.com/i/web/status/1445063285171052544
1059,Mon Oct 04 16:20:33 +0000 2021,"#LeftRightCentre | ""What we have heard today from the Supreme Court is concerning"": Anjali Bhardwaj (@AnjaliB_), So… https://t.co/IrUrfoC5lc",https://twitter.com/i/web/status/1445061285758963715
1060,Mon Oct 04 16:15:24 +0000 2021,We weren't allowed to meet the kin of farmers who died in #LakhimpurKheri. We somehow reached the hospital where po… https://t.co/sTlunS32aC,https://twitter.com/i/web/status/1445059992134975491
1061,Mon Oct 04 16:12:48 +0000 2021,"#LeftRightCentre | ""Mr Yadav wanted to go to Lakhimpur to express solidarity with the victims. Opposition has a rol… https://t.co/AQsB814Cow",https://twitter.com/i/web/status/1445059338020687889
1062,Mon Oct 04 16:09:16 +0000 2021,"#LeftRightCentre | ""The death of anyone is paining. But when the Supreme Court has said that the farm laws can't be… https://t.co/UaApRRpTln",https://twitter.com/i/web/status/1445058446143885314
1063,Mon Oct 04 16:07:13 +0000 2021,"RT @ndtvfeed: China Sends 52 Jets, Nuclear-Capable Bombers Into Taiwan Defence Zone https://t.co/yn39gNynfU https://t.co/6kPRJwql6J",https://www.ndtv.com/world-news/china-sends-52-jets-nuclear-capable-bombers-into-taiwan-defence-zone-in-another-record-incursion-2563756
1064,Mon Oct 04 16:07:08 +0000 2021,"WhatsApp, Instagram, Facebook Down For Users, Say Reports https://t.co/oaSXdbijUU https://t.co/cjojnODMPZ",https://ndtv.com/india-news/whatsapp-instagram-facebook-down-for-users-reports-2563745
1065,Mon Oct 04 16:06:15 +0000 2021,RT @ndtvfeed: PM Modi To Inaugurate Conference-Cum-Expo In UP Tomorrow https://t.co/jelkcR5Zn1 https://t.co/pKNoT1FUfn,https://www.ndtv.com/india-news/pm-narendra-modi-to-inaugurate-conference-cum-expo-in-up-tomorrow-2563748
1066,Mon Oct 04 16:05:27 +0000 2021,"#BREAKING | Facebook, Instagram, WhatsApp hit by outage: Tracker

(AFP)",
1067,Mon Oct 04 15:59:31 +0000 2021,"#BREAKING | US President Joe Biden calls Republicans 'reckless and dangerous' in US debt limit dispute

(AFP)",
1068,Mon Oct 04 15:54:59 +0000 2021,"#LeftRightCentre | ""We have to see the overall issue. The farmers have been protesting for over a year now. The lan… https://t.co/QU0qpT7VzE",https://twitter.com/i/web/status/1445054852673900545
1069,Mon Oct 04 15:48:13 +0000 2021,#WhatsApp https://t.co/uq7mC4k9nu,
1070,Mon Oct 04 15:41:55 +0000 2021,"#WestBengal | ""The one who has made Bengal a killing hub should not question Uttar Pradesh's CM Yogi Adityanath, wh… https://t.co/cDRIu7GaSl",https://twitter.com/i/web/status/1445051565925191683
